dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,temp_bin,hum_bin,wind_bin,is_weekend
2011-06-05,2,0,6,23,0,0,0,1,0.62,0.5909,0.78,0.1343,25,61,86,"(0.608, 0.706]","(0.7, 0.8]","(0.0851, 0.17]",1
2011-06-06,2,0,6,0,0,1,1,1,0.62,0.5909,0.78,0.1343,11,18,29,"(0.608, 0.706]","(0.7, 0.8]","(0.0851, 0.17]",0
2011-06-06,2,0,6,1,0,1,1,1,0.6,0.5606,0.83,0.1343,9,5,14,"(0.51, 0.608]","(0.8, 0.9]","(0.0851, 0.17]",0
2011-06-06,2,0,6,2,0,1,1,1,0.58,0.5455,0.88,0.1045,4,4,8,"(0.51, 0.608]","(0.8, 0.9]","(0.0851, 0.17]",0
2011-06-06,2,0,6,3,0,1,1,1,0.58,0.5455,0.88,0.0,2,3,5,"(0.51, 0.608]","(0.8, 0.9]","(-0.000851, 0.0851]",0
2011-06-06,2,0,6,4,0,1,1,1,0.56,0.5303,0.94,0.1045,4,4,8,"(0.51, 0.608]","(0.9, 1.0]","(0.0851, 0.17]",0
2011-06-06,2,0,6,5,0,1,1,1,0.56,0.5303,0.88,0.0896,7,24,31,"(0.51, 0.608]","(0.8, 0.9]","(0.0851, 0.17]",0
2011-06-06,2,0,6,6,0,1,1,1,0.58,0.5455,0.88,0.0,11,101,112,"(0.51, 0.608]","(0.8, 0.9]","(-0.000851, 0.0851]",0
2011-06-06,2,0,6,7,0,1,1,1,0.62,0.5909,0.78,0.1045,18,281,299,"(0.608, 0.706]","(0.7, 0.8]","(0.0851, 0.17]",0
2011-06-06,2,0,6,8,0,1,1,1,0.64,0.6061,0.73,0.0896,28,410,438,"(0.608, 0.706]","(0.7, 0.8]","(0.0851, 0.17]",0
2011-06-06,2,0,6,9,0,1,1,1,0.7,0.6515,0.58,0.1642,26,162,188,"(0.608, 0.706]","(0.5, 0.6]","(0.0851, 0.17]",0
2011-06-06,2,0,6,10,0,1,1,1,0.72,0.6667,0.51,0.2239,31,64,95,"(0.706, 0.804]","(0.5, 0.6]","(0.17, 0.255]",0
2011-06-06,2,0,6,11,0,1,1,1,0.74,0.6667,0.42,0.1343,39,72,111,"(0.706, 0.804]","(0.4, 0.5]","(0.0851, 0.17]",0
2011-06-06,2,0,6,12,0,1,1,1,0.76,0.6667,0.37,0.1642,25,128,153,"(0.706, 0.804]","(0.3, 0.4]","(0.0851, 0.17]",0
2011-06-06,2,0,6,13,0,1,1,1,0.78,0.6818,0.35,0.0,28,152,180,"(0.706, 0.804]","(0.3, 0.4]","(-0.000851, 0.0851]",0
2011-06-06,2,0,6,14,0,1,1,1,0.78,0.6818,0.31,0.1343,46,99,145,"(0.706, 0.804]","(0.3, 0.4]","(0.0851, 0.17]",0
2011-06-06,2,0,6,15,0,1,1,1,0.8,0.697,0.29,0.194,38,127,165,"(0.706, 0.804]","(0.2, 0.3]","(0.17, 0.255]",0
2011-06-06,2,0,6,16,0,1,1,1,0.76,0.6667,0.33,0.1343,34,233,267,"(0.706, 0.804]","(0.3, 0.4]","(0.0851, 0.17]",0
2011-06-06,2,0,6,17,0,1,1,1,0.78,0.6818,0.33,0.2836,63,516,579,"(0.706, 0.804]","(0.3, 0.4]","(0.255, 0.34]",0
2011-06-06,2,0,6,18,0,1,1,1,0.76,0.6667,0.31,0.1343,56,500,556,"(0.706, 0.804]","(0.3, 0.4]","(0.0851, 0.17]",0
2011-06-06,2,0,6,19,0,1,1,1,0.72,0.6667,0.54,0.194,64,343,407,"(0.706, 0.804]","(0.5, 0.6]","(0.17, 0.255]",0
2011-06-06,2,0,6,20,0,1,1,1,0.68,0.6364,0.61,0.1343,59,277,336,"(0.608, 0.706]","(0.6, 0.7]","(0.0851, 0.17]",0
2011-06-06,2,0,6,21,0,1,1,1,0.66,0.6212,0.57,0.0896,29,160,189,"(0.608, 0.706]","(0.5, 0.6]","(0.0851, 0.17]",0
2011-06-06,2,0,6,22,0,1,1,1,0.66,0.6212,0.61,0.0896,36,137,173,"(0.608, 0.706]","(0.6, 0.7]","(0.0851, 0.17]",0
2011-06-06,2,0,6,23,0,1,1,1,0.64,0.6061,0.69,0.0896,5,55,60,"(0.608, 0.706]","(0.6, 0.7]","(0.0851, 0.17]",0
2011-06-07,2,0,6,0,0,2,1,1,0.64,0.6061,0.65,0.0896,5,15,20,"(0.608, 0.706]","(0.6, 0.7]","(0.0851, 0.17]",0
2011-06-07,2,0,6,1,0,2,1,1,0.62,0.6061,0.69,0.1343,2,2,4,"(0.608, 0.706]","(0.6, 0.7]","(0.0851, 0.17]",0
2011-06-07,2,0,6,2,0,2,1,1,0.6,0.5909,0.73,0.0896,3,2,5,"(0.51, 0.608]","(0.7, 0.8]","(0.0851, 0.17]",0
2011-06-07,2,0,6,3,0,2,1,1,0.6,0.5909,0.73,0.0896,1,1,2,"(0.51, 0.608]","(0.7, 0.8]","(0.0851, 0.17]",0
2011-06-07,2,0,6,4,0,2,1,1,0.58,0.5455,0.83,0.1343,2,3,5,"(0.51, 0.608]","(0.8, 0.9]","(0.0851, 0.17]",0
2011-06-07,2,0,6,5,0,2,1,1,0.58,0.5455,0.88,0.1642,2,30,32,"(0.51, 0.608]","(0.8, 0.9]","(0.0851, 0.17]",0
2011-06-07,2,0,6,6,0,2,1,1,0.6,0.5758,0.78,0.1343,10,116,126,"(0.51, 0.608]","(0.7, 0.8]","(0.0851, 0.17]",0
2011-06-07,2,0,6,7,0,2,1,2,0.64,0.6061,0.69,0.194,23,311,334,"(0.608, 0.706]","(0.6, 0.7]","(0.17, 0.255]",0
2011-06-07,2,0,6,8,0,2,1,2,0.68,0.6364,0.61,0.1343,45,432,477,"(0.608, 0.706]","(0.6, 0.7]","(0.0851, 0.17]",0
2011-06-07,2,0,6,9,0,2,1,2,0.72,0.6667,0.58,0.2239,27,190,217,"(0.706, 0.804]","(0.5, 0.6]","(0.17, 0.255]",0
2011-06-07,2,0,6,10,0,2,1,2,0.76,0.6818,0.48,0.194,37,86,123,"(0.706, 0.804]","(0.4, 0.5]","(0.17, 0.255]",0
2011-06-07,2,0,6,11,0,2,1,2,0.76,0.697,0.52,0.2537,38,113,151,"(0.706, 0.804]","(0.5, 0.6]","(0.17, 0.255]",0
2011-06-07,2,0,6,12,0,2,1,2,0.8,0.7273,0.46,0.2836,42,141,183,"(0.706, 0.804]","(0.4, 0.5]","(0.255, 0.34]",0
2011-06-07,2,0,6,13,0,2,1,2,0.8,0.7273,0.43,0.2537,55,141,196,"(0.706, 0.804]","(0.4, 0.5]","(0.17, 0.255]",0
2011-06-07,2,0,6,14,0,2,1,2,0.8,0.7273,0.43,0.2836,34,112,146,"(0.706, 0.804]","(0.4, 0.5]","(0.255, 0.34]",0
2011-06-07,2,0,6,15,0,2,1,2,0.82,0.7424,0.41,0.3284,56,127,183,"(0.804, 0.902]","(0.4, 0.5]","(0.255, 0.34]",0
2011-06-07,2,0,6,16,0,2,1,1,0.8,0.7121,0.38,0.2239,55,253,308,"(0.706, 0.804]","(0.3, 0.4]","(0.17, 0.255]",0
2011-06-07,2,0,6,17,0,2,1,1,0.8,0.7273,0.43,0.2537,64,475,539,"(0.706, 0.804]","(0.4, 0.5]","(0.17, 0.255]",0
2011-06-07,2,0,6,18,0,2,1,1,0.78,0.697,0.46,0.2836,72,479,551,"(0.706, 0.804]","(0.4, 0.5]","(0.255, 0.34]",0
2011-06-07,2,0,6,19,0,2,1,1,0.76,0.6818,0.48,0.2537,69,355,424,"(0.706, 0.804]","(0.4, 0.5]","(0.17, 0.255]",0
2011-06-07,2,0,6,20,0,2,1,1,0.74,0.6818,0.56,0.1343,45,301,346,"(0.706, 0.804]","(0.5, 0.6]","(0.0851, 0.17]",0
2011-06-07,2,0,6,21,0,2,1,1,0.72,0.6818,0.7,0.1343,31,187,218,"(0.706, 0.804]","(0.6, 0.7]","(0.0851, 0.17]",0
2011-06-07,2,0,6,22,0,2,1,1,0.7,0.6515,0.65,0.1343,27,126,153,"(0.608, 0.706]","(0.6, 0.7]","(0.0851, 0.17]",0
2011-06-07,2,0,6,23,0,2,1,1,0.68,0.6364,0.79,0.1045,18,72,90,"(0.608, 0.706]","(0.7, 0.8]","(0.0851, 0.17]",0
2011-06-08,2,0,6,0,0,3,1,1,0.66,0.5909,0.89,0.1343,12,29,41,"(0.608, 0.706]","(0.8, 0.9]","(0.0851, 0.17]",0
2011-06-08,2,0,6,1,0,3,1,1,0.66,0.6061,0.78,0.0,3,20,23,"(0.608, 0.706]","(0.7, 0.8]","(-0.000851, 0.0851]",0
2011-06-08,2,0,6,2,0,3,1,1,0.64,0.5758,0.89,0.0896,0,7,7,"(0.608, 0.706]","(0.8, 0.9]","(0.0851, 0.17]",0
2011-06-08,2,0,6,3,0,3,1,1,0.64,0.5758,0.89,0.0896,2,1,3,"(0.608, 0.706]","(0.8, 0.9]","(0.0851, 0.17]",0
2011-06-08,2,0,6,4,0,3,1,1,0.62,0.5758,0.83,0.0,0,6,6,"(0.608, 0.706]","(0.8, 0.9]","(-0.000851, 0.0851]",0
2011-06-08,2,0,6,5,0,3,1,1,0.62,0.5606,0.88,0.0,0,21,21,"(0.608, 0.706]","(0.8, 0.9]","(-0.000851, 0.0851]",0
2011-06-08,2,0,6,6,0,3,1,1,0.64,0.5758,0.89,0.1343,13,103,116,"(0.608, 0.706]","(0.8, 0.9]","(0.0851, 0.17]",0
2011-06-08,2,0,6,7,0,3,1,1,0.66,0.6212,0.74,0.1045,24,329,353,"(0.608, 0.706]","(0.7, 0.8]","(0.0851, 0.17]",0
2011-06-08,2,0,6,8,0,3,1,1,0.76,0.7121,0.58,0.1642,46,435,481,"(0.706, 0.804]","(0.5, 0.6]","(0.0851, 0.17]",0
2011-06-08,2,0,6,9,0,3,1,1,0.76,0.7121,0.58,0.1642,34,168,202,"(0.706, 0.804]","(0.5, 0.6]","(0.0851, 0.17]",0
2011-06-08,2,0,6,10,0,3,1,1,0.82,0.7424,0.43,0.2239,27,63,90,"(0.804, 0.902]","(0.4, 0.5]","(0.17, 0.255]",0
2011-06-08,2,0,6,11,0,3,1,1,0.84,0.7576,0.41,0.194,28,106,134,"(0.804, 0.902]","(0.4, 0.5]","(0.17, 0.255]",0
2011-06-08,2,0,6,12,0,3,1,1,0.88,0.8182,0.42,0.1343,15,134,149,"(0.804, 0.902]","(0.4, 0.5]","(0.0851, 0.17]",0
2011-06-08,2,0,6,13,0,3,1,1,0.9,0.8485,0.42,0.0,20,116,136,"(0.804, 0.902]","(0.4, 0.5]","(-0.000851, 0.0851]",0
2011-06-08,2,0,6,14,0,3,1,1,0.92,0.8788,0.4,0.2537,44,111,155,"(0.902, 1.0]","(0.3, 0.4]","(0.17, 0.255]",0
2011-06-08,2,0,6,15,0,3,1,1,0.92,0.8788,0.4,0.1642,28,100,128,"(0.902, 1.0]","(0.3, 0.4]","(0.0851, 0.17]",0
2011-06-08,2,0,6,16,0,3,1,1,0.92,0.8788,0.4,0.2239,34,199,233,"(0.902, 1.0]","(0.3, 0.4]","(0.17, 0.255]",0
2011-06-08,2,0,6,17,0,3,1,1,0.92,0.8485,0.35,0.2239,80,426,506,"(0.902, 1.0]","(0.3, 0.4]","(0.17, 0.255]",0
2011-06-08,2,0,6,18,0,3,1,1,0.9,0.8182,0.37,0.2239,61,398,459,"(0.804, 0.902]","(0.3, 0.4]","(0.17, 0.255]",0
2011-06-08,2,0,6,19,0,3,1,1,0.82,0.803,0.59,0.1343,61,323,384,"(0.804, 0.902]","(0.5, 0.6]","(0.0851, 0.17]",0
2011-06-08,2,0,6,20,0,3,1,1,0.8,0.7879,0.63,0.1343,55,225,280,"(0.706, 0.804]","(0.6, 0.7]","(0.0851, 0.17]",0
2011-06-08,2,0,6,21,0,3,1,1,0.8,0.803,0.66,0.1343,34,168,202,"(0.706, 0.804]","(0.6, 0.7]","(0.0851, 0.17]",0
2011-06-08,2,0,6,22,0,3,1,1,0.76,0.7424,0.75,0.1642,37,139,176,"(0.706, 0.804]","(0.7, 0.8]","(0.0851, 0.17]",0
2011-06-08,2,0,6,23,0,3,1,1,0.76,0.7424,0.75,0.194,18,98,116,"(0.706, 0.804]","(0.7, 0.8]","(0.17, 0.255]",0
2011-06-09,2,0,6,0,0,4,1,2,0.74,0.7121,0.79,0.1343,7,40,47,"(0.706, 0.804]","(0.7, 0.8]","(0.0851, 0.17]",0
2011-06-09,2,0,6,1,0,4,1,1,0.74,0.7121,0.79,0.1045,3,13,16,"(0.706, 0.804]","(0.7, 0.8]","(0.0851, 0.17]",0
2011-06-09,2,0,6,2,0,4,1,2,0.72,0.7121,0.84,0.1642,0,6,6,"(0.706, 0.804]","(0.8, 0.9]","(0.0851, 0.17]",0
2011-06-09,2,0,6,3,0,4,1,2,0.72,0.7121,0.84,0.1045,0,2,2,"(0.706, 0.804]","(0.8, 0.9]","(0.0851, 0.17]",0
2011-06-09,2,0,6,4,0,4,1,2,0.72,0.697,0.79,0.0896,2,4,6,"(0.706, 0.804]","(0.7, 0.8]","(0.0851, 0.17]",0
2011-06-09,2,0,6,5,0,4,1,2,0.7,0.6667,0.84,0.0,1,19,20,"(0.608, 0.706]","(0.8, 0.9]","(-0.000851, 0.0851]",0
2011-06-09,2,0,6,6,0,4,1,2,0.72,0.7121,0.84,0.0896,13,105,118,"(0.706, 0.804]","(0.8, 0.9]","(0.0851, 0.17]",0
2011-06-09,2,0,6,7,0,4,1,2,0.72,0.697,0.79,0.1343,31,283,314,"(0.706, 0.804]","(0.7, 0.8]","(0.0851, 0.17]",0
2011-06-09,2,0,6,8,0,4,1,2,0.76,0.7273,0.7,0.1045,32,400,432,"(0.706, 0.804]","(0.6, 0.7]","(0.0851, 0.17]",0
2011-06-09,2,0,6,9,0,4,1,1,0.84,0.7879,0.49,0.0,20,148,168,"(0.804, 0.902]","(0.4, 0.5]","(-0.000851, 0.0851]",0
2011-06-09,2,0,6,10,0,4,1,1,0.86,0.8182,0.5,0.2836,20,74,94,"(0.804, 0.902]","(0.4, 0.5]","(0.255, 0.34]",0
2011-06-09,2,0,6,11,0,4,1,1,0.9,0.8485,0.42,0.2239,36,82,118,"(0.804, 0.902]","(0.4, 0.5]","(0.17, 0.255]",0
2011-06-09,2,0,6,12,0,4,1,1,0.92,0.8485,0.35,0.194,40,100,140,"(0.902, 1.0]","(0.3, 0.4]","(0.17, 0.255]",0
2011-06-09,2,0,6,13,0,4,1,1,0.9,0.8182,0.37,0.0896,18,118,136,"(0.804, 0.902]","(0.3, 0.4]","(0.0851, 0.17]",0
2011-06-09,2,0,6,14,0,4,1,1,0.92,0.8788,0.4,0.194,25,93,118,"(0.902, 1.0]","(0.3, 0.4]","(0.17, 0.255]",0
2011-06-09,2,0,6,15,0,4,1,1,0.94,0.8333,0.31,0.1642,18,86,104,"(0.902, 1.0]","(0.3, 0.4]","(0.0851, 0.17]",0
2011-06-09,2,0,6,16,0,4,1,1,0.92,0.8333,0.33,0.1343,30,170,200,"(0.902, 1.0]","(0.3, 0.4]","(0.0851, 0.17]",0
2011-06-09,2,0,6,17,0,4,1,1,0.9,0.8182,0.37,0.2537,54,355,409,"(0.804, 0.902]","(0.3, 0.4]","(0.17, 0.255]",0
2011-06-09,2,0,6,18,0,4,1,1,0.88,0.803,0.39,0.2836,52,414,466,"(0.804, 0.902]","(0.3, 0.4]","(0.255, 0.34]",0
2011-06-09,2,0,6,19,0,4,1,2,0.84,0.7424,0.39,0.3284,55,271,326,"(0.804, 0.902]","(0.3, 0.4]","(0.255, 0.34]",0
2011-06-09,2,0,6,20,0,4,1,2,0.8,0.7273,0.43,0.194,40,214,254,"(0.706, 0.804]","(0.4, 0.5]","(0.17, 0.255]",0
2011-06-09,2,0,6,21,0,4,1,3,0.76,0.697,0.52,0.0,29,142,171,"(0.706, 0.804]","(0.5, 0.6]","(-0.000851, 0.0851]",0
2011-06-09,2,0,6,22,0,4,1,2,0.74,0.6818,0.58,0.1642,22,131,153,"(0.706, 0.804]","(0.5, 0.6]","(0.0851, 0.17]",0
2011-06-09,2,0,6,23,0,4,1,2,0.74,0.697,0.57,0.1642,15,82,97,"(0.706, 0.804]","(0.5, 0.6]","(0.0851, 0.17]",0
2011-06-10,2,0,6,0,0,5,1,3,0.7,0.6515,0.65,0.2239,8,61,69,"(0.608, 0.706]","(0.6, 0.7]","(0.17, 0.255]",0
2011-06-10,2,0,6,1,0,5,1,3,0.7,0.6515,0.65,0.2239,5,18,23,"(0.608, 0.706]","(0.6, 0.7]","(0.17, 0.255]",0
2011-06-10,2,0,6,2,0,5,1,1,0.68,0.6364,0.69,0.1642,6,7,13,"(0.608, 0.706]","(0.6, 0.7]","(0.0851, 0.17]",0
2011-06-10,2,0,6,3,0,5,1,1,0.68,0.6364,0.69,0.1642,3,3,6,"(0.608, 0.706]","(0.6, 0.7]","(0.0851, 0.17]",0
2011-06-10,2,0,6,4,0,5,1,1,0.66,0.6061,0.78,0.1642,0,4,4,"(0.608, 0.706]","(0.7, 0.8]","(0.0851, 0.17]",0
2011-06-10,2,0,6,5,0,5,1,1,0.66,0.6061,0.78,0.1642,0,28,28,"(0.608, 0.706]","(0.7, 0.8]","(0.0851, 0.17]",0
2011-06-10,2,0,6,6,0,5,1,1,0.66,0.6061,0.78,0.0896,10,94,104,"(0.608, 0.706]","(0.7, 0.8]","(0.0851, 0.17]",0
2011-06-10,2,0,6,7,0,5,1,1,0.72,0.6818,0.66,0.1045,25,242,267,"(0.706, 0.804]","(0.6, 0.7]","(0.0851, 0.17]",0
2011-06-10,2,0,6,8,0,5,1,1,0.74,0.6818,0.58,0.1343,29,423,452,"(0.706, 0.804]","(0.5, 0.6]","(0.0851, 0.17]",0
2011-06-10,2,0,6,9,0,5,1,1,0.76,0.697,0.55,0.0,37,176,213,"(0.706, 0.804]","(0.5, 0.6]","(-0.000851, 0.0851]",0
2011-06-10,2,0,6,10,0,5,1,1,0.78,0.7121,0.52,0.0,23,88,111,"(0.706, 0.804]","(0.5, 0.6]","(-0.000851, 0.0851]",0
2011-06-10,2,0,6,11,0,5,1,1,0.82,0.7576,0.46,0.0,46,107,153,"(0.804, 0.902]","(0.4, 0.5]","(-0.000851, 0.0851]",0
2011-06-10,2,0,6,12,0,5,1,1,0.84,0.7576,0.44,0.1343,40,167,207,"(0.804, 0.902]","(0.4, 0.5]","(0.0851, 0.17]",0
2011-06-10,2,0,6,13,0,5,1,1,0.84,0.7576,0.44,0.1045,40,149,189,"(0.804, 0.902]","(0.4, 0.5]","(0.0851, 0.17]",0
2011-06-10,2,0,6,14,0,5,1,1,0.86,0.7727,0.39,0.0,44,121,165,"(0.804, 0.902]","(0.3, 0.4]","(-0.000851, 0.0851]",0
2011-06-10,2,0,6,15,0,5,1,1,0.84,0.7576,0.44,0.1045,49,163,212,"(0.804, 0.902]","(0.4, 0.5]","(0.0851, 0.17]",0
2011-06-10,2,0,6,16,0,5,1,1,0.82,0.7879,0.56,0.2985,46,239,285,"(0.804, 0.902]","(0.5, 0.6]","(0.255, 0.34]",0
2011-06-10,2,0,6,17,0,5,1,1,0.82,0.7727,0.52,0.2239,63,454,517,"(0.804, 0.902]","(0.5, 0.6]","(0.17, 0.255]",0
2011-06-10,2,0,6,18,0,5,1,1,0.8,0.7727,0.59,0.2239,96,367,463,"(0.706, 0.804]","(0.5, 0.6]","(0.17, 0.255]",0
2011-06-10,2,0,6,19,0,5,1,1,0.78,0.7424,0.59,0.194,61,245,306,"(0.706, 0.804]","(0.5, 0.6]","(0.17, 0.255]",0
2011-06-10,2,0,6,20,0,5,1,1,0.76,0.7121,0.62,0.1045,53,197,250,"(0.706, 0.804]","(0.6, 0.7]","(0.0851, 0.17]",0
2011-06-10,2,0,6,21,0,5,1,1,0.76,0.7273,0.66,0.1343,55,163,218,"(0.706, 0.804]","(0.6, 0.7]","(0.0851, 0.17]",0
2011-06-10,2,0,6,22,0,5,1,1,0.72,0.697,0.74,0.2537,40,145,185,"(0.706, 0.804]","(0.7, 0.8]","(0.17, 0.255]",0
2011-06-10,2,0,6,23,0,5,1,1,0.72,0.697,0.74,0.1642,36,110,146,"(0.706, 0.804]","(0.7, 0.8]","(0.0851, 0.17]",0
2011-06-11,2,0,6,0,0,6,0,1,0.7,0.6667,0.79,0.1343,28,89,117,"(0.608, 0.706]","(0.7, 0.8]","(0.0851, 0.17]",1
2011-06-11,2,0,6,1,0,6,0,1,0.7,0.6667,0.79,0.0896,10,67,77,"(0.608, 0.706]","(0.7, 0.8]","(0.0851, 0.17]",1
2011-06-11,2,0,6,2,0,6,0,1,0.7,0.6667,0.79,0.1045,10,50,60,"(0.608, 0.706]","(0.7, 0.8]","(0.0851, 0.17]",1
2011-06-11,2,0,6,3,0,6,0,1,0.68,0.6364,0.83,0.0896,10,18,28,"(0.608, 0.706]","(0.8, 0.9]","(0.0851, 0.17]",1
2011-06-11,2,0,6,4,0,6,0,1,0.68,0.6364,0.79,0.0896,4,9,13,"(0.608, 0.706]","(0.7, 0.8]","(0.0851, 0.17]",1
2011-06-11,2,0,6,5,0,6,0,1,0.68,0.6364,0.74,0.1343,4,12,16,"(0.608, 0.706]","(0.7, 0.8]","(0.0851, 0.17]",1
2011-06-11,2,0,6,6,0,6,0,1,0.7,0.6515,0.61,0.1343,9,31,40,"(0.608, 0.706]","(0.6, 0.7]","(0.0851, 0.17]",1
2011-06-11,2,0,6,7,0,6,0,1,0.72,0.6667,0.58,0.194,18,50,68,"(0.706, 0.804]","(0.5, 0.6]","(0.17, 0.255]",1
2011-06-11,2,0,6,8,0,6,0,1,0.74,0.6818,0.58,0.194,32,111,143,"(0.706, 0.804]","(0.5, 0.6]","(0.17, 0.255]",1
2011-06-11,2,0,6,9,0,6,0,1,0.74,0.6818,0.62,0.1343,59,171,230,"(0.706, 0.804]","(0.6, 0.7]","(0.0851, 0.17]",1
2011-06-11,2,0,6,10,0,6,0,1,0.74,0.6818,0.58,0.1642,91,173,264,"(0.706, 0.804]","(0.5, 0.6]","(0.0851, 0.17]",1
2011-06-11,2,0,6,11,0,6,0,1,0.76,0.7121,0.62,0.1343,110,215,325,"(0.706, 0.804]","(0.6, 0.7]","(0.0851, 0.17]",1
2011-06-11,2,0,6,12,0,6,0,1,0.8,0.7576,0.55,0.2239,112,235,347,"(0.706, 0.804]","(0.5, 0.6]","(0.17, 0.255]",1
2011-06-11,2,0,6,13,0,6,0,1,0.8,0.7576,0.55,0.194,150,237,387,"(0.706, 0.804]","(0.5, 0.6]","(0.17, 0.255]",1
2011-06-11,2,0,6,14,0,6,0,1,0.82,0.7727,0.49,0.1045,148,232,380,"(0.804, 0.902]","(0.4, 0.5]","(0.0851, 0.17]",1
2011-06-11,2,0,6,15,0,6,0,1,0.82,0.7727,0.49,0.1045,142,232,374,"(0.804, 0.902]","(0.4, 0.5]","(0.0851, 0.17]",1
2011-06-11,2,0,6,16,0,6,0,2,0.8,0.7273,0.46,0.194,169,225,394,"(0.706, 0.804]","(0.4, 0.5]","(0.17, 0.255]",1
2011-06-11,2,0,6,17,0,6,0,2,0.74,0.6818,0.58,0.1642,147,190,337,"(0.706, 0.804]","(0.5, 0.6]","(0.0851, 0.17]",1
2011-06-11,2,0,6,18,0,6,0,2,0.72,0.6818,0.62,0.1343,131,155,286,"(0.706, 0.804]","(0.6, 0.7]","(0.0851, 0.17]",1
2011-06-11,2,0,6,19,0,6,0,1,0.7,0.6515,0.65,0.194,97,167,264,"(0.608, 0.706]","(0.6, 0.7]","(0.17, 0.255]",1
2011-06-11,2,0,6,20,0,6,0,1,0.68,0.6364,0.74,0.2537,95,180,275,"(0.608, 0.706]","(0.7, 0.8]","(0.17, 0.255]",1
2011-06-11,2,0,6,21,0,6,0,1,0.66,0.6212,0.74,0.2239,76,144,220,"(0.608, 0.706]","(0.7, 0.8]","(0.17, 0.255]",1
2011-06-11,2,0,6,22,0,6,0,1,0.66,0.6061,0.78,0.2239,53,137,190,"(0.608, 0.706]","(0.7, 0.8]","(0.17, 0.255]",1
2011-06-11,2,0,6,23,0,6,0,1,0.66,0.6212,0.74,0.1045,24,107,131,"(0.608, 0.706]","(0.7, 0.8]","(0.0851, 0.17]",1
2011-06-12,2,0,6,0,0,0,0,1,0.66,0.6061,0.78,0.2239,19,100,119,"(0.608, 0.706]","(0.7, 0.8]","(0.17, 0.255]",1
2011-06-12,2,0,6,1,0,0,0,1,0.64,0.5758,0.83,0.1045,19,74,93,"(0.608, 0.706]","(0.8, 0.9]","(0.0851, 0.17]",1
2011-06-12,2,0,6,2,0,0,0,1,0.64,0.5758,0.89,0.2537,9,57,66,"(0.608, 0.706]","(0.8, 0.9]","(0.17, 0.255]",1
2011-06-12,2,0,6,3,0,0,0,1,0.64,0.5758,0.89,0.2836,8,20,28,"(0.608, 0.706]","(0.8, 0.9]","(0.255, 0.34]",1
2011-06-12,2,0,6,4,0,0,0,1,0.62,0.5606,0.88,0.1642,8,6,14,"(0.608, 0.706]","(0.8, 0.9]","(0.0851, 0.17]",1
2011-06-12,2,0,6,5,0,0,0,1,0.62,0.5606,0.88,0.2239,5,5,10,"(0.608, 0.706]","(0.8, 0.9]","(0.17, 0.255]",1
2011-06-12,2,0,6,6,0,0,0,1,0.62,0.5606,0.88,0.1045,5,9,14,"(0.608, 0.706]","(0.8, 0.9]","(0.0851, 0.17]",1
2011-06-12,2,0,6,7,0,0,0,1,0.64,0.5909,0.78,0.1045,7,27,34,"(0.608, 0.706]","(0.7, 0.8]","(0.0851, 0.17]",1
2011-06-12,2,0,6,8,0,0,0,1,0.7,0.6667,0.74,0.0,28,64,92,"(0.608, 0.706]","(0.7, 0.8]","(-0.000851, 0.0851]",1
2011-06-12,2,0,6,9,0,0,0,1,0.72,0.6818,0.66,0.0,75,107,182,"(0.706, 0.804]","(0.6, 0.7]","(-0.000851, 0.0851]",1
2011-06-12,2,0,6,10,0,0,0,1,0.76,0.7121,0.58,0.0896,120,191,311,"(0.706, 0.804]","(0.5, 0.6]","(0.0851, 0.17]",1
2011-06-12,2,0,6,11,0,0,0,1,0.78,0.7273,0.55,0.1045,131,236,367,"(0.706, 0.804]","(0.5, 0.6]","(0.0851, 0.17]",1
2011-06-12,2,0,6,12,0,0,0,1,0.82,0.7576,0.46,0.0,176,244,420,"(0.804, 0.902]","(0.4, 0.5]","(-0.000851, 0.0851]",1
2011-06-12,2,0,6,13,0,0,0,1,0.78,0.7424,0.59,0.2836,109,264,373,"(0.706, 0.804]","(0.5, 0.6]","(0.255, 0.34]",1
2011-06-12,2,0,6,14,0,0,0,1,0.82,0.7879,0.56,0.2537,96,219,315,"(0.804, 0.902]","(0.5, 0.6]","(0.17, 0.255]",1
2011-06-12,2,0,6,15,0,0,0,1,0.8,0.7727,0.59,0.2985,142,218,360,"(0.706, 0.804]","(0.5, 0.6]","(0.255, 0.34]",1
2011-06-12,2,0,6,16,0,0,0,3,0.68,0.6364,0.83,0.2836,115,235,350,"(0.608, 0.706]","(0.8, 0.9]","(0.255, 0.34]",1
2011-06-12,2,0,6,17,0,0,0,3,0.68,0.6364,0.83,0.2836,94,158,252,"(0.608, 0.706]","(0.8, 0.9]","(0.255, 0.34]",1
2011-06-12,2,0,6,18,0,0,0,1,0.7,0.6667,0.74,0.1642,69,187,256,"(0.608, 0.706]","(0.7, 0.8]","(0.0851, 0.17]",1
2011-06-12,2,0,6,19,0,0,0,1,0.7,0.6667,0.74,0.1045,67,156,223,"(0.608, 0.706]","(0.7, 0.8]","(0.0851, 0.17]",1
2011-06-12,2,0,6,20,0,0,0,1,0.66,0.6061,0.83,0.1642,62,144,206,"(0.608, 0.706]","(0.8, 0.9]","(0.0851, 0.17]",1
